dt,2,4,8,16
1.000e+00,9.530e-01,5.684e-01,4.434e-02,3.458e-05
5.000e-01,7.942e-01,2.786e-01,2.860e-03,4.310e-08
2.500e-01,5.698e-01,6.580e-02,7.910e-05,3.949e-13
1.250e-01,3.133e-01,6.207e-03,6.733e-07,3.067e-11
6.250e-02,1.181e-01,3.375e-04,4.423e-10,2.706e-11
3.125e-02,3.400e-02,1.338e-05,2.706e-11,2.531e-11
1.562e-02,8.838e-03,4.343e-07,8.253e-11,7.969e-11
