dt,2,4,8,16
1.000e+00,2.600e-03,1.273e-05,3.105e-09,1.895e-08
5.000e-01,1.654e-04,3.149e-07,1.230e-10,2.035e-09
2.500e-01,6.689e-05,7.415e-09,2.447e-11,3.236e-10
1.250e-01,1.668e-05,1.738e-10,4.215e-11,2.790e-11
6.250e-02,4.167e-06,2.312e-11,8.841e-11,4.365e-11
3.125e-02,1.041e-06,1.755e-11,1.039e-10,5.279e-11
1.562e-02,2.603e-07,8.393e-11,7.676e-11,7.564e-11
