dt,2,4
1.000e+00,1.555e+00,9.950e-01
5.000e-01,1.324e+00,5.697e-01
2.500e-01,9.972e-01,2.014e-01
1.250e-01,6.189e-01,3.168e-02
6.250e-02,2.828e-01,2.394e-03
3.125e-02,9.239e-02,1.178e-04
1.562e-02,2.512e-02,4.342e-06
7.812e-03,6.423e-03,1.328e-07
3.906e-03,1.615e-03,3.502e-09
1.953e-03,4.043e-04,7.860e-11
9.766e-04,1.011e-04,2.634e-12
