dt,2,4,8,16
1.000e+00,3.511e-01,1.447e-01,8.986e-04,8.630e-14
5.000e-01,2.648e-01,3.371e-02,1.028e-05,9.638e-14
2.500e-01,1.471e-01,2.702e-03,4.401e-08,9.716e-14
1.250e-01,5.302e-02,1.130e-04,1.078e-10,9.538e-14
6.250e-02,1.482e-02,3.920e-06,1.109e-13,9.512e-14
3.125e-02,3.814e-03,1.189e-07,9.569e-14,9.465e-14
1.562e-02,9.605e-04,3.352e-09,9.422e-14,9.404e-14
