dt,2,4,8,16
1.000e+00,2.600e-03,1.273e-05,3.105e-09,1.895e-08
5.000e-01,1.654e-04,3.149e-07,1.230e-10,2.035e-09
2.500e-01,6.689e-05,7.415e-09,2.447e-11,3.236e-10
1.250e-01,1.668e-05,1.738e-10,5.002e-12,5.571e-11
6.250e-02,4.167e-06,4.505e-12,7.910e-13,6.732e-12
3.125e-02,1.041e-06,6.087e-13,1.395e-12,5.357e-13
1.562e-02,2.603e-07,3.009e-13,1.625e-12,3.057e-13
